SORT	ORIG	DEST	Distance
37823	LHR	ARN	911
37824	ARN	LHR	911
37826	TUS	DFW	814
37827	DFW	LHR	4751
37828	LHR	DFW	4751
37829	DFW	TUS	814
37836	PHX	MIA	1972
37837	MIA	BGI	1611
37838	BGI	MIA	1611
37839	MIA	PHX	1972
37841	TUS	LAX	452
37842	LAX	OAK	338
37843	OAK	TUS	748
37845	TUS	SAN	368
37846	SAN	SMF	480
37847	SMF	SAN	480
37848	SAN	TUS	368
37850	TUS	LAX	452
37851	LAX	SFO	338
37852	SFO	LAS	414
37853	LAS	TUS	365
37857	TUS	SAN	368
37858	SAN	TUS	368
37860	TUS	LAS	365
37861	LAS	TPA	1984
37862	TPA	TUS	1721
37864	TUS	LAS	365
37865	LAS	TPA	1984
37866	TPA	TUS	1721
37876	TUS	LAS	365
37877	LAS	TUS	365
37881	TUS	ORD	1437
37882	ORD	TUS	1437
37884	TUS	IAH	936
37885	IAH	PBC	770
37886	PBC	IAH	770
37887	IAH	TUS	936
37889	TUS	DFW	814
37890	DFW	IND	761
37891	IND	ORD	178
37892	ORD	LGA	734
37896	PHX	PDX	1010
37897	PDX	PHX	1010
37901	SEA	TUS	1216
37902	TUS	SEA	1216
37906	VSA	MEX	422
37907	MEX	LAX	1553
37909	TUS	SLC	601
37910	SLC	ATL	1590
37911	ATL	CUN	881
37913	MNL	TPE	728
37914	TPE	LAX	6799
37915	LAX	KUL	8809
37916	KUL	PEN	202
37917	PEN	KUL	202
37918	KUL	MNL	1547
37920	MEX	PHX	1252
37921	PHX	TUS	111
37922	TUS	PHX	111
37923	PHX	MEX	1252
37924	MEX	VER	190
37925	VER	MEX	190
37927	MEX	DFW	936
37928	DFW	TUS	814
37929	TUS	PHX	111
37930	PHX	MEX	1252
37931	MEX	VER	190
37932	VER	MEX	190
37934	LAX	SLC	590
37935	SLC	TUS	601
37937	IAH	PHX	1009
37938	PHX	MEX	1252
37939	MEX	VER	190
37940	VER	MEX	190
37941	MEX	PHX	1252
37942	PHX	TUS	111
37944	TUS	PHX	111
37945	PHX	MEX	1252
37946	MEX	VER	190
37947	VER	GDL	474
37948	GDL	PHX	1038
37949	PHX	TUS	111
37951	TUS	DFW	814
37952	DFW	PHL	1303
37953	PHL	DFW	1303
37954	DFW	TUS	814
37956	TUS	SLC	601
37957	SLC	PDX	630
37958	PDX	PHX	1010
37959	PHX	TUS	111
37963	ORD	PHX	1440
37964	PHX	TUS	111
37965	TUS	DEN	639
37966	DEN	MDW	896
37970	TUS	ATL	1542
37971	ATL	ORF	517
37972	ORF	ATL	517
37973	ATL	TUS	1542
37975	TUS	ATL	1542
37976	ATL	ORF	517
37977	ORF	ATL	517
37978	ATL	TUS	1542
37982	MSO	SLC	436
37983	SLC	TUS	601
37984	TUS	SLC	601
37985	SLC	MSO	436
37987	CID	DFW	686
37988	DFW	TUS	814
37989	TUS	DFW	814
37990	DFW	CID	686
37992	TUS	SLC	601
37993	SLC	LWS	461
37994	LWS	SLC	461
37995	SLC	TUS	601
37997	TUS	SLC	601
37998	SLC	LWS	461
37999	LWS	SLC	461
38000	SLC	TUS	601
38002	DFW	CDG	4948
38003	CDG	DFW	4948
38004	DFW	TUS	814
38005	TUS	DFW	814
38007	TUS	DEN	639
38008	DEN	CID	693
38009	CID	DEN	693
38010	DEN	TUS	639
38014	TUS	DEN	639
38015	DEN	TUS	639
38017	MKE	ORD	67
38018	ORD	TUS	1437
38019	TUS	IAH	936
38020	IAH	MKE	985
38022	ATL	DFW	732
38023	DFW	TUS	814
38024	TUS	DFW	814
38025	DFW	ATL	732
38027	TUS	LAX	452
38028	LAX	MUC	5990
38029	MUC	NAP	531
38030	NAP	MUC	531
38031	MUC	LAX	5990
38032	LAX	TUS	452
38034	CLT	ATL	227
38035	ATL	TUS	1542
38036	TUS	PHX	111
38037	PHX	CLT	1774
38039	TUS	DEN	639
38040	DEN	OMA	473
38041	OMA	DEN	473
38042	DEN	TUS	639
38044	IAD	AMS	3868
38045	AMS	ATL	4401
38046	ATL	TUS	1542
38050	TUS	PHX	111
38051	PHX	SJC	622
38052	SJC	PHX	622
38053	PHX	TUS	111
38057	TUS	IAH	936
38058	IAH	RIC	1158
38059	RIC	IAH	1158
38060	IAH	TUS	936
38062	TUS	DFW	814
38063	DFW	LGA	1389
38064	LGA	DFW	1389
38065	DFW	TUS	814
38067	TUS	DFW	814
38068	DFW	LGA	1389
38069	LGA	BDL	102
38070	BDL	DFW	1471
38074	TUS	PHX	111
38075	PHX	DCA	1979
38076	DCA	PHX	1979
38077	PHX	TUS	111
38081	TUS	LAX	452
38082	LAX	TUS	452
38084	TUS	LAX	452
38085	LAX	TUS	452
38087	TUS	MDW	1440
38088	MDW	BWI	611
38089	BWI	LAS	2106
38090	LAS	TUS	365
38092	TUS	LAX	452
38093	LAX	TUS	452
38095	TUS	LAX	452
38096	LAX	TUS	452
38098	TUS	LAX	452
38099	LAX	TUS	452
38103	DFW	IAH	225
38104	IAH	TUS	936
38106	DFW	IAH	225
38107	IAH	TUS	936
38113	TUS	DEN	639
38114	DEN	TUS	639
38118	TUS	ORD	1437
38119	ORD	TUS	1437
38121	TUS	ORD	1437
38122	ORD	DCA	612
38123	DCA	PIT	205
38124	PIT	PHX	1814
38125	PHX	TUS	111
38129	TUS	LAX	452
38130	LAX	TUS	452
38134	PHX	LAX	371
38135	LAX	TUS	452
38139	IAH	CLE	1091
38140	CLE	PVD	541
38141	PVD	CLE	541
38142	CLE	IAH	1091
38144	TUS	DFW	814
38145	DFW	BWI	1217
38146	BWI	DCA	30
38147	DCA	DFW	1192
38148	DFW	TUS	814
38152	TUS	MDW	1440
38153	MDW	BWI	611
38154	BWI	DEN	1491
38155	DEN	TUS	639
38157	TUS	PHX	111
38158	PHX	BUR	369
38159	BUR	TUS	454
38161	TUS	PHX	111
38162	PHX	BUR	369
38164	BUR	TUS	454
38166	RNO	BUR	374
38167	BUR	LAS	224
38168	LAS	RNO	346
38170	DEN	SNA	846
38171	SNA	DEN	846
38173	SNA	DEN	846
38174	DEN	LNK	424
38175	LNK	DEN	424
38176	DEN	SNA	846
38178	LNK	DEN	424
38179	DEN	SNA	846
38180	SNA	DEN	846
38181	DEN	LNK	424
38183	TUS	PHX	111
38184	PHX	SNA	339
38185	SNA	PHX	339
38186	PHX	TUS	111
38188	TUS	PHX	111
38189	PHX	BUR	369
38190	BUR	PHX	369
38191	PHX	OGG	2845
38192	OGG	PHX	2845
38193	PHX	TUS	111
38197	TUS	DEN	639
38198	DEN	CMH	1155
38199	CMH	DEN	1155
38200	DEN	TUS	639
38202	TUS	DFW	814
38203	DFW	MAD	4965
38204	MAD	DFW	4965
38205	DFW	TUS	814
38207	TUS	DFW	814
38208	DFW	BOS	1562
38209	BOS	DFW	1562
38210	DFW	TUS	814
38212	TUS	SJC	722
38213	SJC	LAX	308
38214	LAX	TUS	452
38216	ISP	LAS	2283
38217	LAS	TUS	365
38218	TUS	BWI	1977
38219	BWI	ISP	220
38221	TUS	LAX	452
38222	LAX	TUS	452
38224	TUS	LAX	452
38225	LAX	TUS	452
38227	TUS	DFW	814
38228	DFW	CLL	164
38229	CLL	DFW	164
38230	DFW	TUS	814
38232	CLL	DFW	164
38233	DFW	TUS	814
38234	TUS	DFW	814
38235	DFW	CLL	164
38237	TUS	DFW	814
38238	DFW	CLL	164
38239	CLL	DFW	164
38240	DFW	TUS	814
38242	TUS	DFW	814
38243	DFW	CLL	164
38244	CLL	DFW	164
38245	DFW	TUS	814
38247	TUS	DFW	814
38248	DFW	CLL	164
38249	CLL	DFW	164
38250	DFW	TUS	814
38252	TUS	DFW	814
38253	DFW	CLL	164
38254	CLL	DFW	164
38255	DFW	TUS	814
38257	TUS	DFW	814
38258	DFW	CLL	164
38259	CLL	DFW	164
38260	DFW	TUS	814
38262	TUS	DFW	814
38263	DFW	CLL	164
38264	CLL	DFW	164
38265	DFW	TUS	814
38267	TUS	DFW	814
38268	DFW	CLL	164
38269	CLL	DFW	164
38270	DFW	TUS	814
38272	TUS	DFW	814
38273	DFW	CID	686
38274	CID	DFW	686
38275	DFW	TUS	814
38277	TUS	DFW	814
38278	DFW	EWR	1373
38279	EWR	DFW	1373
38280	DFW	TUS	814
38282	TUS	DFW	814
38283	DFW	CLL	164
38284	CLL	DFW	164
38285	DFW	TUS	814
38287	SEA	PHX	1107
38289	MCO	ATL	404
38290	ATL	TUS	1542
38292	BDL	ATL	860
38293	ATL	TUS	1542
38294	TUS	ATL	1542
38295	ATL	BDL	860
38297	JFK	PHX	2154
38299	LAS	DEN	629
38300	DEN	MCO	1547
38302	HOU	ABQ	760
38303	ABQ	TUS	321
38327	SAN	SLC	626
38328	SLC	TUS	601
38330	SAN	EWR	2426
38331	EWR	SAN	2426
38333	TUS	IAH	936
38334	IAH	CLL	74
38335	CLL	IAH	74
38336	IAH	ABQ	744
38338	SAN	EWR	2426
38339	EWR	SAN	2426
38341	OAK	PHX	646
38343	TUS	PHX	111
38344	PHX	PDX	1010
38345	PDX	PHX	1010
38346	PHX	TUS	111
38348	TUS	PHX	111
38349	PHX	PDX	1010
38350	PDX	PHX	1010
38351	PHX	TUS	111
38353	PHX	LAS	256
38354	LAS	TUS	365
38358	TUS	SAN	368
38359	SAN	TUS	368
38361	TUS	LAS	365
38362	LAS	STL	1372
38363	STL	LAS	1372
38364	LAS	TUS	365
38366	TUS	SAN	368
38368	EUG	IWA	5410
38392	TUS	DEN	639
38393	DEN	EUG	997
38395	TUS	DEN	639
38396	DEN	EUG	997
38398	LGA	DFW	1389
38399	DFW	TUS	814
38400	TUS	DFW	814
38401	DFW	LGA	1389
38403	TUS	DFW	814
38404	DFW	MCO	985
38405	MCO	DFW	985
38406	DFW	TUS	814
38408	TUS	DFW	814
38409	DFW	MCO	985
38410	MCO	DFW	985
38411	DFW	TUS	814
38413	TUS	DFW	814
38414	DFW	BUR	1232
38416	TUS	DFW	814
38417	DFW	MCO	985
38418	MCO	DFW	985
38419	DFW	TUS	814
38421	TUS	DFW	814
38422	DFW	MCO	985
38423	MCO	DFW	985
38424	DFW	TUS	814
38426	TUS	DFW	814
38427	DFW	MCO	985
38428	MCO	DFW	985
38429	DFW	TUS	814
38431	TUS	DFW	814
38432	DFW	MCO	985
38433	MCO	DFW	985
38434	DFW	TUS	814
38436	TUS	DFW	814
38437	DFW	MCO	985
38438	MCO	DFW	985
38439	DFW	TUS	814
38441	GRR	CVG	269
38442	CVG	MEM	403
38443	MEM	GRR	592
38445	TUS	OAK	748
38446	OAK	SAN	447
38447	SAN	TUS	368
38451	IWA	EUG	5410
38473	TUS	DFW	814
38474	DFW	MEM	432
38475	MEM	LAS	1417
38477	TUS	DFW	814
38478	DFW	BUR	1232
38480	TUS	DFW	814
38481	DFW	MCI	461
38482	MCI	DFW	461
38483	DFW	TUS	814
38485	TUS	DFW	814
38486	DFW	BUR	1232
38488	TUS	DFW	814
38489	DFW	SAT	247
38491	LAS	SNA	227
38492	SNA	LAS	227
38493	LAS	TUS	365
38495	TUS	ABQ	321
38496	ABQ	DAL	581
38497	DAL	HOU	240
38499	SAT	HOU	193
38500	HOU	ABQ	760
38501	ABQ	TUS	321
38503	BUR	LAS	224
38504	LAS	TUS	365
38522	TUS	DFW	814
38523	DFW	SAT	247
38529	OAK	LAX	338
38530	LAX	TUS	452
38532	TUS	SJC	722
38533	SJC	SAN	418
38534	SAN	TUS	368
38536	TUS	SJC	722
38537	SJC	SAN	418
38538	SAN	TUS	368
38540	BOI	SEA	400
38541	SEA	OAK	672
38557	DFW	IND	761
38558	IND	DFW	761
38559	DFW	TUS	814
38560	TUS	DFW	814
38562	TUS	DFW	814
38563	DFW	IND	761
38564	IND	DFW	761
38565	DFW	TUS	814
38567	TUS	PHX	111
38568	BUR	PHX	369
38569	PHX	TUS	111
38570	PHX	BUR	369
38572	PHX	BUR	369
38573	BUR	PHX	369
38574	TUS	PHX	111
38575	PHX	TUS	111
38587	CVG	MSP	597
38588	MSP	TUS	1298
38590	IAH	TUS	936
38591	FLL	IAH	966
38593	PHX	IAH	1009
38594	TUS	PHX	111
38595	IAH	PHX	1009
38596	PHX	TUS	111
38598	TUS	PHX	111
38599	PHX	IAH	1009
38600	IAH	PHX	1009
38601	PHX	TUS	111
38603	HOU	TUL	453
38604	TUL	PHX	936
38605	PHX	BUR	369
38613	TUS	DFW	814
38614	DFW	IND	761
38615	IND	DFW	761
38616	DFW	TUS	814
38624	TUS	DFW	814
38625	DFW	LGA	1389
38627	ATL	TUS	1542
38628	TUS	ATL	1542
38630	TUS	PHX	111
38631	PHX	FLL	1973
38632	FLL	PHX	1973
38633	PHX	TUS	111
38635	TUS	PHX	111
38636	PHX	FAT	494
38637	FAT	PHX	494
38638	PHX	TUS	111
38640	ONT	PHX	325
38641	PHX	TUS	111
38642	TUS	PHX	111
38643	PHX	ONT	325
38653	IWA	EUG	5410
38655	CDG	ATL	4395
38656	ATL	TUS	1542
38657	BCN	NCE	310
38658	TUS	ATL	1542
38659	ATL	BCN	4584
38660	NCE	CDG	432
38672	LAS	TUS	365
38673	TUS	LAS	365
38675	TUS	DEN	639
38676	DEN	YYZ	1316
38677	YYZ	DEN	1316
38678	DEN	TUS	639
38680	PHX	EWR	2133
38681	EWR	PHX	2133
38682	PHX	TUS	111
38683	TUS	PHX	111
38687	IWA	EUG	5410
38689	IWA	EUG	5410
38691	LAS	TUS	365
38692	TUS	LAS	365
38694	TUS	IAH	936
38695	IAH	LAX	1379
38697	PDX	PHX	1010
38699	PDX	PHX	1010
38701	PDX	PHX	1010
38703	PDX	PHX	1010
38705	PDX	PHX	1010
38707	PDX	PHX	1010
38709	PDX	PHX	1010
38711	PDX	PHX	1010
38713	PDX	PHX	1010
38715	PDX	PHX	1010
38717	PDX	PHX	1010
38719	PDX	PHX	1010
38721	PDX	PHX	1010
38723	PDX	PHX	1010
38725	PDX	PHX	1010
38727	PDX	PHX	1010
38729	PDX	PHX	1010
38731	PDX	PHX	1010
38733	PDX	PHX	1010
38735	PDX	PHX	1010
38737	PDX	PHX	1010
38739	PDX	PHX	1010
38741	PDX	PHX	1010
38743	PDX	PHX	1010
38745	PDX	PHX	1010
38747	PDX	PHX	1010
38749	PDX	PHX	1010
38751	PDX	PHX	1010
38753	PDX	PHX	1010
38755	PDX	PHX	1010
38757	PDX	PHX	1010
38759	PDX	PHX	1010
38761	PDX	PHX	1010
38763	PDX	PHX	1010
38765	PDX	PHX	1010
38767	PDX	PHX	1010
38769	PDX	PHX	1010
38771	PDX	PHX	1010
38773	PDX	PHX	1010
38775	PDX	PHX	1010
38777	PDX	PHX	1010
38779	PDX	PHX	1010
38781	PDX	PHX	1010
38783	PDX	PHX	1010
38785	PDX	PHX	1010
38787	PDX	PHX	1010
38789	PDX	PHX	1010
38791	PDX	PHX	1010
38793	PDX	PHX	1010
38795	PDX	PHX	1010
38797	PDX	PHX	1010
38799	PDX	PHX	1010
38801	PDX	PHX	1010
38803	PDX	PHX	1010
38805	PDX	PHX	1010
38807	PDX	PHX	1010
38809	PDX	PHX	1010
38811	PDX	PHX	1010
38813	PDX	PHX	1010
38815	PDX	PHX	1010
38817	PDX	PHX	1010
38819	PDX	PHX	1010
38821	PDX	PHX	1010
38822	PHX	TUS	111
38824	TUS	SJC	722
38826	TUS	OAK	748
38827	OAK	PDX	544
38847	IWA	EUG	5410
38849	CVG	DEN	1070
38850	DEN	TUS	639
38851	TUS	IAH	936
38852	IAH	CVG	872
38854	CVG	DEN	1070
38855	DEN	TUS	639
38856	TUS	IAH	936
38857	IAH	CVG	872
38859	TPA	SRQ	40
38860	TUS	PHX	111
38861	PHX	TPA	1789
38862	SRQ	ATL	445
38863	ATL	TUS	1542
38865	SLC	PHX	508
38866	PHX	TUS	111
38867	TUS	PHX	111
38868	PHX	SLC	508
38870	LBB	DFW	282
38871	DFW	TUS	814
38873	PHX	ATL	1588
38874	ATL	SRQ	445
38875	SRQ	ATL	445
38876	ATL	PHX	1588
38880	TUS	LAX	452
38881	LAX	TUS	452
38883	TUS	ABQ	321
38884	ABQ	LBB	290
38894	PHX	ATL	1588
38895	ATL	SRQ	445
38896	SRQ	ATL	445
38897	ATL	PHX	1588
38899	EUG	PDX	106
38900	PHX	SLC	508
38901	SLC	EUG	618
38902	PDX	PHX	1010
38904	EUG	SLC	618
38905	SLC	TUS	601
38919	IWA	EUG	5410
38921	IWA	EUG	5410
38923	IWA	EUG	5410
38925	IWA	EUG	5410
38927	IWA	EUG	5410
38929	IWA	EUG	5410
38931	IWA	EUG	5410
38933	IWA	EUG	5410
38935	IWA	EUG	5410
38937	IWA	EUG	5410
38939	TUS	DEN	639
38940	DEN	TUS	639
38942	TUS	LAS	365
38943	LAS	SAT	1069
38944	SAT	LAS	1069
38945	LAS	TUS	365
38947	DAL	MCI	461
38949	TUS	OAK	748
38950	OAK	PDX	544
38952	PHX	CMH	1671
38954	PHX	CLE	1738
38955	CLE	PHX	1738
38961	PHX	SMF	647
38962	SMF	PHX	647
38964	TUS	LAS	365
38965	LAS	TUS	365
38975	PHL	PHX	2076
38976	PHX	TUS	111
38977	TUS	PHX	111
38978	PHX	PHL	2076
38980	PHL	PHX	2076
38981	PHX	TUS	111
38982	TUS	PHX	111
38983	PHX	PHL	2076
38985	CMH	LAS	1771
38986	LAS	TUS	365
38988	CMH	LAS	1771
38989	LAS	TUS	365
39001	PHX	PHL	2076
39002	LIS	PHL	3458
39003	PHL	PHX	2076
39004	PHL	LIS	3458
39005	LIS	LCG	315
39006	LCG	LIS	315
39012	TUS	PHX	111
39013	PHX	GEG	1021
39014	GEG	PHX	1021
39015	PHX	TUS	111
39019	PHX	MSP	1277
39020	MSP	CDG	4222
39021	CDG	MSP	4222
39022	MSP	PHX	1277
39024	PHX	MSP	1277
39025	MSP	CDG	4222
39026	CDG	MSP	4222
39027	MSP	PHX	1277
39031	TUS	LAX	452
39035	TUS	LAX	452
39036	LAX	TUS	452
39038	TUS	IAH	936
39039	IAH	SAT	191
39040	SAT	PHX	843
39041	PHX	TUS	111
39043	TUS	LAX	452
39044	LAX	TUS	452
39046	LGA	EWR	17
39047	PHX	DEN	602
39048	DEN	LGA	1620
39049	EWR	PHX	2133
39051	TUS	LAX	452
39052	LAX	TUS	452
39056	CLL	DFW	164
39057	DFW	TUS	814
39058	TUS	DFW	814
39059	DFW	CLL	164
39061	PHX	DFW	868
39062	DFW	PHX	868
39064	PHX	DFW	868
39065	DFW	PHX	868
39067	PHX	DFW	868
39068	DFW	PHX	868
39070	PHX	DFW	868
39071	DFW	PHX	868
39073	PHX	DFW	868
39074	DFW	PHX	868
39078	DFW	TUS	814
39079	TUS	DEN	639
39080	DEN	PHL	1558
39081	PHL	DFW	1303
39085	TUS	DEN	639
39086	DEN	TUS	639
39090	TUS	DFW	814
39091	DFW	DCA	1192
39092	DCA	DFW	1192
39093	DFW	TUS	814
39095	YYZ	NRT	6415
39097	TUS	ORD	1437
39099	ORD	YYZ	437
39101	NRT	ICN	783
39102	ICN	NRT	783
39104	TUS	SFO	752
39105	SFO	LAX	338
39106	LAX	TUS	452
39108	TUS	SFO	752
39109	SFO	LAX	338
39110	LAX	TUS	452
39112	SFO	SJC	31
39113	TUS	LAX	452
39114	LAX	SFO	338
39115	SJC	AUS	1476
39116	AUS	PHX	872
39117	PHX	TUS	111
39119	TUS	DEN	639
39120	DEN	DTT	1139
39121	DTT	DEN	1139
39122	DEN	TUS	639
39126	TUS	DFW	814
39127	DFW	BHM	598
39128	BHM	DFW	598
39129	DFW	TUS	814
39133	TUS	PHX	111
39134	PHX	SJC	622
39135	SJC	PHX	622
39136	PHX	TUS	111
39138	TUS	LAS	365
39139	LAS	SJC	387
39140	SJC	LAS	387
39141	LAS	TUS	365
39145	YUM	LAX	238
39146	LAX	DEN	862
39147	DEN	ORL	1541
39148	ORL	DEN	1541
39152	JFK	PHX	2154
39153	PHX	JFK	2154
39154	JFK	FCO	4278
39155	FCO	FLR	149
39156	VCE	JFK	4155
39160	TUS	SAN	368
39161	SAN	TUS	368
39163	TUS	SAN	368
39164	SAN	TUS	368
39166	TUS	SAN	368
39167	SAN	TUS	368
39169	TUS	IAH	936
39170	IAH	PBC	770
39171	PBC	IAH	770
39172	IAH	TUS	936
39174	MID	MEX	620
39176	MID	MEX	620
39178	MID	MEX	620
39179	TUS	DFW	814
39180	DFW	BJX	864
39181	BJX	MEX	190
39182	MEX	MID	620
39183	MEX	DFW	936
39184	DFW	TUS	814
39186	TUS	IAH	936
39187	IAH	PBC	770
39188	PBC	IAH	770
39189	IAH	TUS	936
39191	TUS	IAH	936
39192	IAH	PBC	770
39193	PBC	MTY	469
39194	MTY	IAH	411
39195	IAH	TUS	936
39197	DCA	LGA	215
39198	LGA	DCA	215
39202	TUS	ORD	1437
39203	ORD	MLI	140
39204	MLI	ORD	140
39205	ORD	TUS	1437
39207	TUS	SFO	752
39208	SFO	FRA	5700
39209	FRA	CHI	4339
39210	CHI	DEN	902
39212	TUS	ATL	1542
39213	ATL	PSA	4890
39214	PSA	CDG	525
39215	CDG	SLC	5080
39217	TUS	PHX	111
39218	PHX	PDX	1010
39219	PDX	PHX	1010
39220	PHX	TUS	111
39222	TUS	PHX	111
39223	PHX	DCA	1979
39224	DCA	PHX	1979
39225	PHX	TUS	111
39227	TUS	DFW	814
39228	DFW	DCA	1192
39229	DCA	DFW	1192
39230	DFW	TUS	814
39232	TUS	ORD	1437
39233	ORD	DCA	612
39234	DCA	DFW	1192
39235	DFW	TUS	814
39237	TUS	DFW	814
39238	DFW	DCA	1192
39239	DCA	DFW	1192
39240	DFW	TUS	814
39242	TUS	DFW	814
39243	DFW	CDG	4948
39244	CDG	ZRH	297
39245	ZRH	JFK	3931
39247	LHR	DXB	3421
39248	DXB	LHR	3421
39252	TUS	DFW	814
39253	DFW	CDG	4948
39254	CDG	DFW	4948
39255	DFW	TUS	814
39257	TUS	DEN	639
39258	DEN	YYZ	1316
39259	YYZ	ORD	437
39261	MDW	TUS	1440
39265	TUS	MSP	1298
39266	MSP	BOS	1125
39267	BOS	ORD	867
39268	ORD	TUS	1437
39270	TUS	MSP	1298
39271	MSP	BOS	1125
39272	BOS	ORD	867
39273	ORD	TUS	1437
39275	TUS	MSP	1298
39276	MSP	BOS	1125
39277	BOS	ORD	867
39278	ORD	TUS	1437
39280	TUS	MSP	1298
39281	MSP	BOS	1125
39282	BOS	ORD	867
39283	ORD	TUS	1437
39285	TUS	MSP	1298
39286	MSP	BOS	1125
39287	BOS	IAH	1598
39288	IAH	TUS	936
39290	BOS	BWI	370
39291	BWI	DFW	1217
39292	TUS	ORD	1437
39293	ORD	BOS	867
39294	DFW	TUS	814
39296	TUS	ATL	1542
39297	ATL	ZRH	4691
39298	ZRH	ATL	4691
39299	ATL	TUS	1542
39303	SFO	PHX	651
39304	TUS	DEN	639
39305	DEN	YUL	1612
39306	YUL	LAX	2474
39307	LAX	SFO	338
39309	DTW	YYZ	215
39310	YYZ	YUL	316
39311	YUL	YYZ	316
39312	YYZ	DTW	215
39314	TUS	IAH	936
39315	IAH	MSY	305
39316	MSY	IAH	305
39317	IAH	TUS	936
39321	IAH	TUS	936
39322	CLE	BWI	315
39323	BWI	IAH	1236
39327	TUS	IAD	1933
39328	IAD	TUS	1933
39330	TUS	IAD	1933
39331	IAD	TUS	1933
39335	TUS	PHX	111
39336	PHX	RNO	601
39337	RNO	PHX	601
39338	PHX	TUS	111
39340	TUS	ABQ	321
39341	ABQ	TUS	321
39343	ABQ	TUS	321
39345	TUS	LAX	452
39346	LAX	SEA	954
39347	SEA	LAX	954
39348	LAX	TUS	452
39350	TUS	LAX	452
39351	LAX	SEA	954
39352	SEA	LAX	954
39353	LAX	TUS	452
39355	TUS	SLC	601
39356	SLC	RDM	526
39357	RDM	SLC	526
39358	SLC	TUS	601
39360	CRP	IAH	201
39361	IAH	TUS	936
39362	TUS	IAH	936
39363	IAH	CRP	201
39373	TUS	DEN	639
39374	DEN	ANC	2406
39375	ANC	SEA	1449
39376	SEA	TUS	1216
39380	TUS	LAX	452
39381	LAX	MRY	267
39382	MRY	LAX	267
39383	LAX	TUS	452
39391	ABQ	DFW	569
39392	DFW	LHR	4751
39393	LHR	ORD	3953
39394	ORD	TUS	1437
39396	ABQ	DFW	569
39397	DFW	LHR	4751
39398	LHR	ORD	3953
39399	ORD	TUS	1437
39401	LHR	CDG	217
39402	CDG	LHR	217
39409	TUS	DFW	814
39410	DFW	BOS	1562
39411	BOS	DFW	1562
39412	DFW	TUS	814
39414	TUS	PHX	111
39415	PHX	OMA	1038
39416	OMA	PHX	1038
39417	PHX	TUS	111
39419	TUS	MSP	1298
39420	MSP	TUS	1298
39422	TUS	LAX	452
39423	LAX	TUS	452
39425	TUS	IND	1473
39426	IND	DFW	761
39427	DFW	TUS	814
39429	TUS	DFW	814
39430	DFW	CID	686
39431	CID	DFW	686
39432	DFW	TUS	814
39436	TUS	PHX	111
39437	PHX	PHL	2076
39438	PHL	FRA	3950
39439	FRA	TLS	558
39440	TLS	FRA	558
39441	FRA	CLT	4398
39442	CLT	PHX	1774
39443	PHX	TUS	111
39445	TUS	ABQ	321
39446	ABQ	TUS	321
39448	TUS	SAN	368
39449	SAN	TUS	368
39451	TUS	DFW	814
39452	DFW	LHR	4751
39453	LHR	GVA	470
39454	GVA	BRU	331
39456	LGA	DFW	1389
39457	DFW	TUS	814
39458	MXP	JFK	3996
39459	JFK	LGA	11
39461	TUS	DFW	814
39462	DFW	LHR	4751
39463	LHR	LIS	973
39464	LIS	HAM	1367
39466	TUS	DEN	639
39467	DEN	IAD	1453
39468	IAD	GVA	4091
39469	GVA	IAD	4091
39470	IAD	YOW	450
39472	TUS	IAH	936
39473	IAH	BOS	1598
39474	BOS	TUS	2289
39476	ZRH	BOS	3745
39477	BOS	CLT	728
39478	CLT	FRA	4398
39479	FRA	GVA	286
39480	GVA	ZRH	144
39484	MSP	TUS	1298
39485	TUS	SLC	601
39486	SLC	MSP	992
39487	MSP	DLH	145
39488	DLH	MSP	145
39490	SLC	MSP	992
39491	MSP	TUS	1298
39492	TUS	SLC	601
39493	MSP	DLH	145
39494	DLH	MSP	145
39496	MSP	TUS	1298
39497	TUS	SLC	601
39498	SLC	MSP	992
39499	MSP	DLH	145
39500	DLH	MSP	145
39504	TUS	DFW	814
39505	DFW	RDU	1062
39506	RDU	DFW	1062
39507	DFW	TUS	814
39511	TUS	MSP	1298
39512	MSP	BJI	200
39513	BJI	MSP	200
39514	MSP	TUS	1298
39516	TUS	MSP	1298
39517	MSP	DCA	931
39518	DCA	PHX	1979
39519	PHX	TUS	111
39523	TUS	DFW	814
39524	DFW	DCA	1192
39525	DCA	ORD	612
39529	TUS	ORD	1437
39530	ORD	TUS	1437
39532	DTW	ORD	235
39533	ORD	TUS	1437
39534	TUS	ORD	1437
39535	ORD	DTW	235
39539	TUS	PHX	111
39540	PHX	SEA	1107
39541	SEA	PHX	1107
39542	PHX	TUS	111
39546	TUS	MSP	1298
39547	MSP	PHL	981
39548	PHL	ATL	667
39549	ATL	TUS	1542
39551	TUS	LAS	365
39552	LAS	TUS	365
39554	TUS	LAS	365
39555	LAS	TUS	365
39561	TUS	LAS	365
39562	LAS	TUS	365
39564	TUS	DFW	814
39565	DFW	MIA	1121
39566	MIA	SDQ	849
39567	SDQ	MIA	849
39571	TUS	DEN	639
39572	DEN	OKC	496
39573	OKC	DEN	496
39574	DEN	TUS	639
39576	TUS	DFW	814
39577	DFW	MSY	448
39578	MSY	DFW	448
39579	DFW	TUS	814
39581	TUS	DFW	814
39582	DFW	DCA	1192
39583	DCA	ORD	612
39584	ORD	TUS	1437
39588	TUS	ATL	1542
39589	ATL	SXM	1702
39590	SXM	ATL	1702
39591	ATL	TUS	1542
